AAA;BBB;CCC;DDD;EEE;FFF;GGG;HHH;III;JJJ;KKK;LLL;MMM;NNN;OOO;PPP;QQQ;RRR;SSS;TTT;VVV;WWW;XXX;YYY;ZZZ
-0.036525682;0.034485308;-0.016757846;0.028830625;-0.032455866;0.02774085;-0.013226256;0.032505097;-0.035026176;0.000861492;-0.018413177;-0.042249137;-0.001629781;0.000498666;0.028580306;0.001336002;-0.025496136;0.002501296;-0.004162597;-0.028312432;-0.014925084;0.001158617;-0.010683161;0.022992863;-0.014256082
0.000992009;-0.003381521;0.030901922;-0.008014094;-0.002073511;-0.012141858;0.015682454;-0.00702586;0.007054443;-0.002482368;0.018925402;-0.018461499;0.002817098;-0.004221868;0.053758373;-0.001317957;0.02588502;0.009460864;0.012440792;-0.011226747;-0.000605979;0.003019389;-0.003741326;-0.007805268;0.003038676
-0.011971167;0.001152308;-0.038903573;0.001999627;0.000393294;0.001051538;-0.021234127;-0.000626212;-0.011866739;-0.000582256;0.006633793;-0.001862674;-0.006099379;0.005989808;0.007288244;0.005379967;0.004232608;0.008162165;-0.005094602;0.009759198;-0.008332188;0.013488297;-0.001282631;-0.006851718;-0.000685103
0.000135871;-0.020808209;0.006735608;-0.009428353;0.005111836;-0.018397279;0.002378521;-0.011741077;0.010717273;-0.021688679;0.014621916;-0.017669131;0.003785621;-0.026460965;0.002946695;-0.001246094;0.004681658;0.031692418;-0.002006453;0.006355952;-0.00082464;-0.006145102;0.008384523;-0.023001313;0.003619745
-0.037523149;0.049626086;-0.082390791;0.024527588;-0.013617978;0.038072676;-0.0156472;0.019713613;-0.014870317;0.044043473;-0.066502761;0.021490637;0.004554239;0.046028174;-0.021407285;0.005435832;-0.015787298;0.007503469;-0.030548648;0.018573891;-0.002950471;-0.001609219;-0.018741981;0.000753828;-0.008095498
-0.020979053;0.014645801;-0.003169716;0.011196629;-0.030910257;-0.009866247;-0.011405887;0.005540716;-0.028277738;-0.003283527;-0.008856796;0.001305754;0.015817584;0.008536285;-0.00261562;0.003102221;-0.002638547;0.019748381;0.024925358;0.010207756;-0.018127646;0.007696969;-0.001591337;-0.009433255;-0.015932401
0.048260772;-0.032247665;0.019622629;-0.017942942;0.050097339;-0.051292647;0.004828084;-0.019153542;0.117364201;-0.03911653;0.059361345;-0.001455401;0.024201072;-0.016832409;0.0166141;-0.011807961;-0.014446004;-0.049807283;0.010690086;-0.011276897;0.011165368;-0.038556333;0.011180303;-0.022732573;0.007637676
0.003638992;-0.002064488;0.020331461;-0.01157839;-0.004101858;-0.005472634;6.28E-05;0.000932824;0.000650553;-0.019036262;-0.031848564;-0.003852691;0.001019836;-0.016174328;0.003168074;-0.01378376;-0.02520198;-0.006687595;-0.002536314;-0.011146042;0.007353706;-0.010595989;-0.004467962;-0.03816796;0.001686777
-0.004334913;0.006582558;-0.000867679;0.005866919;0.00416103;-0.003753547;-0.008732421;0.00819126;-0.006483384;0.004119713;0.024460183;-0.061774144;-0.005249002;0.016381138;-0.008063838;0.003359234;-0.035214837;-0.01992696;-0.018157185;0.034285568;-0.016349894;0.005458882;-0.007882742;-0.001377299;-0.026796216
-0.003837886;-0.001127868;0.056518277;0.005612157;0.004145483;0.006477959;-0.000751073;-0.00568036;-0.001599931;0.007146569;-0.131721934;0.010607562;-0.008944269;0.012291903;0.010179291;0.003169133;0.008267667;-0.002006682;0.022734878;0.008209511;-0.012664073;-0.001679428;-0.025045842;0.001947787;0.01029255
-0.025012272;0.024546777;0.019743314;0.023896657;-0.024158316;0.01441404;-0.022571082;0.026518735;-0.006214449;0.01130987;0.013564271;0.000992482;-0.008738647;0.011424418;-0.030585662;0.023997827;-0.006706896;0.032735751;-0.045211;0.011922646;-0.01181032;0.008276872;-0.042527468;0.039017907;-0.018789429
0.000140736;0.010506866;-0.007755946;0.012798885;-0.005375994;0.001161884;-0.015707027;0.015603976;-0.006203478;0.025224209;-0.03048388;0.015562253;-0.014859308;0.017268468;-0.01538001;0.009676338;-0.006573124;0.02788087;0.001171931;-0.008159408;-0.002233636;0.00108947;-0.006103514;0.010792015;-0.002265877
0.004915172;-0.004176299;-0.012009815;-0.00131887;0.004559215;-0.012057147;0.001267024;0.000490523;0.007122793;-0.024057016;0.027262493;-0.03658807;0.024046589;-0.031544832;-0.000849917;0.002287237;0.015666732;-0.026936501;0.00243386;-0.005918805;0.007087097;-0.008491315;0.019251955;-0.017347351;0.004255985
0.033283207;-0.014597991;0.0478887;-0.010335318;0.020237932;-0.005772192;0.016086843;-0.019889244;0.004792069;-0.014268414;0.000863115;-0.000587601;0.016137973;-0.008381041;-0.000114203;-0.002901959;0.015441849;-0.018003432;0.01235192;-0.000437294;-0.002485798;0.00126793;0.007939717;-0.005116423;-0.021426533
-0.10501226;0.132278794;-0.024098359;0.026999718;-0.020005173;-0.010076479;0.002672321;-0.016304384;-0.006583166;0.002158575;-0.029113307;-0.004934003;-0.01048507;0.008235943;0.030922755;0.004510266;0.004599686;0.010785794;0.010174885;0.002627558;-0.001731855;-0.003301559;-0.011681111;0.0006658;-0.032677073
-0.038336796;-0.018969707;-0.015442532;-0.017917097;0.027400253;-0.029290304;0.029715357;-0.039030983;0.01667871;-0.026020397;0.018501264;-0.037547442;0.014938596;-0.026026454;0.012733203;-0.016224301;0.019032927;0.022545695;0.026276374;-0.036098254;0.007171691;-0.013848305;0.008816087;-0.049176602;0.013670407
-0.019238918;-0.017379014;0.015094839;-0.014890056;-0.006345709;-0.000234045;0.003349642;-0.00684741;-0.005930046;0.002274877;0.000368699;0.004729519;0.015482242;0.012459627;0.024356799;0.006271964;0.012692723;0.003324958;0.004431468;-0.020947579;0.003045765;-0.000880866;0.007078304;-0.009002369;0.031609037
0.027294717;-0.002338455;0.030858903;0.008079872;0.021501452;-0.024195409;0.020591447;-0.028568008;0.022788573;-0.011078314;0.047207853;0.000497418;0.00284068;-0.004144673;0.050725306;-0.003780936;0.010223612;-0.009600001;0.026835092;-0.004614249;0.00224953;-0.009233663;0.015234645;-0.017077048;0.009552143
0.026632129;-0.010536251;0.0101231;-0.046352979;0.010955879;0.003103914;-0.000559211;0.011578166;0.010668261;-0.012705181;0.020656707;-0.002591445;0;-0.010300154;0.04191722;-0.001576113;0;-0.005419752;0.033158719;-0.008126021;-0.012438072;0.012290153;-0.029919503;0.016776624;-0.017990509
0.00544158;0.021711632;-0.005529338;0.017875447;-0.001718985;-0.000390362;-0.009056616;-0.019005802;0.008140815;0.029467557;0.033173486;-0.002087693;-0.00694289;0.011768256;-0.006614329;-0.004282586;0.008015833;0.002749653;0.008705757;-0.001530903;-0.002902714;-0.010518054;0.00816207;-0.016811591;-0.009573423
-0.041011583;0.073618249;-0.073594616;0.024090567;-0.022467675;0.080155342;-0.07934597;0.09496256;-0.015483445;0.068658981;-0.042316354;0.010816544;-0.018500024;0.04469825;-0.039577012;0.019172245;-0.007957106;0.004620474;-0.0060603;-0.005962393;0.00594693;0;-0.000875859;-0.007130659;0.014141139
0.031207633;-0.020534799;-0.00432088;-0.000679815;0.016590183;-0.022697778;0.037436549;-0.044364017;0.008374493;-0.013437527;0.055375966;-0.005863574;0.057825259;-0.005790537;0.031223473;-0.008675057;0.016330394;0.01022252;0.013947704;-0.000835725;-0.006846465;-0.001845111;0;-0.00156043;0.018985165
0.015287789;-0.001932093;-0.022746438;-0.004243724;0.003239989;0.009762744;0.01004781;0.036742342;0.000426839;-0.020047574;0.000456724;-0.001479999;-0.003405119;0.018532929;0.029008092;0.003193608;0.014747336;-0.014759657;-0.007864811;-0.010244917;0.015339503;-0.002043457;-0.000491465;-0.009653708;0.005846301
0.008376904;-0.009859404;0.014872084;-0.009717125;0.004207928;0.001595712;0.012586012;-0.027131399;-0.009850339;-0.008236522;-0.002241108;0.013454926;0.002523073;-0.003978669;0.003649334;-0.008040956;-0.003754049;-0.000844808;0.000831629;0.000334672;-0.002916204;0.00108012;-0.006990845;-0.027975684;-0.011904895
0.02460143;-0.006151089;-0.014985553;0.001816996;-0.000368926;0.003514731;-0.00489076;-0.010005411;-0.000324845;0.002366647;0.002913307;0.028257497;0.014455348;0.002011782;-0.014321092;0.011166579;-0.014076953;0.003428864;-0.020398136;0.008817278;-0.005553237;-0.000875288;-0.003326197;-0.007023999;-0.013964186
-0.004367166;0.000548762;-0.01331011;-0.000503649;-0.010948689;0.009429897;-0.025133115;0.003584151;-0.010003266;0.018592891;-0.050862843;0.01125835;-0.019476452;0.012128074;-0.044661558;0.016420174;-0.010835816;-0.00281171;-0.056007126;0.006335302;-0.004844568;0.001959165;-0.013303321;-0.012233351;0.002562991
-0.018703149;-0.002450278;-0.023000903;0.011481587;-0.00796554;0.029816185;-0.034947892;0.000614275;-0.003344115;0.002082055;-0.054293533;0.038609598;-0.033258425;0.015202829;-0.066971705;0.036430627;-0.01657304;0.007805543;-0.070011903;-0.003887;-0.003376361;0.003162757;-0.007361537;-0.00203341;-0.000649882
0.01378743;-0.038236336;0.030101983;-0.016839214;0.014379551;-0.027003285;0.017901836;-0.041449811;0.01325638;0.000692773;0.02329462;-0.013395005;0.0248382;-0.006034195;0.005640636;-0.030576358;0.020670983;-0.028394386;0.005199195;-0.00215428;-0.000152735;-0.009360507;0.005518397;-0.010712556;0.014000396
-0.010717369;0.02039223;-0.042271051;0.010781379;-0.00274238;-0.101512025;-0.014905505;0.019612028;-0.001058995;0.034291208;-0.042977829;0.00640183;-0.007689203;0.021491547;-0.012615285;0.016591483;-0.003430881;0.00597724;-0.03654019;0.020959681;0.005929177;0.007346855;0.006683235;0.007948704;-0.010896982
-0.020572837;0.005121981;0.009494476;0.002849151;0.007834973;0.006406827;-0.002852808;0.003975981;0.026902365;-0.01424751;0.003298976;-0.013638989;0.002676151;0.000572754;0.00071704;-0.004662296;0.012729226;0.004696755;-0.017383145;0.004692469;0.01257548;-0.002143126;-0.003165583;-0.023309899;0.000776677
-0.055296983;0.022430334;-0.020442895;0.004918866;-0.019541881;0.031963327;-0.024406654;0.018198648;-0.027113833;0.037114457;-0.073006401;0.013143557;-0.025663131;0.018978519;0.005171647;0.006457534;-0.014215478;0.006611437;-0.038855122;0.009286237;-0.009713996;-0.002326121;0.004814686;0.002868556;-0.006346758
-0.005712426;0.010827964;-0.017369805;0.016664479;-0.013715528;-0.001716385;-0.004895554;0.018747807;-0.009162525;-0.012450421;-0.025766112;-0.030657063;0.005736547;0.012019582;-0.015805888;0.017600414;-0.006274843;0.007337846;0.000365335;-0.014171065;-0.001579387;0.003449169;0.000787845;0.005757806;-0.016717275
0.001821963;-0.009172161;0.017185827;-0.006539513;0.003218682;-0.004757814;0.002622118;0.007452296;0.012331512;-0.006773748;0.003217486;-0.047438396;-0.00625797;-0.005793189;-0.013849752;-0.02560259;0.007370638;-0.030050441;0.024611544;-0.011782746;0.00893934;0.005273499;0.000584782;-0.003347864;0.007518273
-0.001355273;0.006195378;-0.034553233;0.004266875;-0.009686265;0.001229524;-0.042215987;0.050705766;-0.009901853;0.012051864;0.015854514;0.009134624;-0.013422652;-0.000588642;0.009029381;-0.002440051;-0.00187423;0.00708682;0.009716893;0.006593771;-0.004909954;0.009104042;-0.009249842;0.017115192;-0.005668949
-9.88E-05;-0.000866239;-0.003377926;-0.000883749;0.010611747;-0.004120414;0.001135591;0.003953396;-0.004154757;0.001895609;-0.004272596;0.001069861;-0.00017707;-0.005274075;-0.024559509;-0.016350685;-0.003571144;-0.004296146;-0.025680924;-0.020850775;0.004418371;-0.001580875;0.003720239;-0.003151449;-0.005207574
-0.00273763;0.010251755;-0.007103212;0.007047082;-0.004599774;0.011180117;-0.008178409;0.019407952;-0.003956931;-0.002937177;0.012164685;0.006347458;-0.005516968;0.002731131;0.043298878;0.002441294;-0.004117954;0.065335619;-0.004121279;0.001732983;-0.0027191;0.004551325;0.002364594;0.004403111;0.005397218
0.02923809;-0.032912043;0.046779357;-0.02037255;0.020496986;-0.053336739;0.034029249;-0.022600561;0.016226776;-0.02374178;0.035479732;-0.012480534;-0.012317479;-0.043712261;0.033709601;-0.016432712;0.024652059;-0.054405937;0.003052108;-0.001239377;0.007382568;-0.023285331;0.011199798;-0.024040514;0.008700306
-0.002222979;0.000572998;0.004769655;3.11E-05;-0.007722121;0.00280183;-0.000153197;0.003266775;-0.006147119;-0.000258902;-0.004756792;0.001034037;-0.011073703;-0.002438069;-0.003003791;-0.012254005;-0.001790511;0.007308946;-0.003647234;-0.002108728;-0.008800544;0.000756456;0.009529282;-0.000771525;0.007654664
0.005778944;-0.003090284;-0.002244516;-0.005603587;0.014015205;-0.008106899;0.009216655;0.003267785;-0.001609665;0.005755346;-0.010626681;0.002298661;0.009100118;-0.008556817;0.005852985;0.005371982;-0.024990865;0.00736375;-0.009707431;-0.000659703;-0.009750265;0.00085798;0.007690973;0.007454373;-0.003711602
-0.001974979;0.007393449;0.02047527;0.002367518;-0.002969759;0.002077099;-0.006647688;-0.0040366;0.000791275;0.001641019;-0.001782947;-0.005808592;0.013555298;-0.007173587;-0.000699844;0.005071496;0.004673665;-0.001545922;-0.00057018;-0.010604818;-0.000765593;-0.00839323;0.008092223;-0.022715447;-0.012740765
-0.019884277;0.017039442;-0.038557564;0.027518004;-0.017791786;0.004438643;-0.007791682;0.009904602;0.009231984;0.01780257;0.002317873;-0.017317658;0.006832042;0.011805532;0.001670372;-0.006165822;0.012269216;-0.016990698;-0.001400483;-0.020273636;0.004821397;0.005513385;0.003025693;0.006587865;-0.012078966
0.003062804;0.001057396;-0.008501188;-0.000829838;-0.008177201;-0.010302123;0.009877823;-0.004625691;0.008367732;-0.005738784;0.022998584;0.002397244;0.013835224;0.000716802;0.031370698;0.002563728;0.012857297;0.025548162;0.01153852;0.001068982;0.000710712;-0.002786332;-0.00430621;-0.005983147;-0.008760047
0.000967709;0.009233449;-0.022414958;0.014768868;-0.015620666;-0.000392977;-0.013340873;0.015881057;-0.006921448;-0.015303086;0.035786251;0.019138472;0.002873079;0.006570577;0.010423249;-0.00963712;-0.008057586;-0.010021449;0.003051626;-0.006897733;0.001983302;0.004459543;-0.035342763;0.007800902;-0.022323123
-0.000540296;0.001947931;-0.003173465;-0.007238877;-0.008428582;0.001736691;-0.002391565;0.003248508;0.006845563;-0.029923777;-0.003520612;0.000446581;0.001759052;-0.025201496;0.006940391;-0.008491184;0.002227349;0.02647907;0;0.001204243;0.004840643;-0.000341166;-0.008611372;0.010247521;-0.009360398
0.011804325;-0.023719811;0.002820609;-0.013338196;0.01210328;-0.020786134;0.012342019;-0.008961939;0.010095885;-0.196000794;0.011757002;-0.014475497;0.017215331;-0.02018276;0.012951199;0.000138954;0.011919504;-0.049332517;0.005488048;0.002445971;0.000813427;-0.010995834;-0.010468051;-0.019691056;0.005962467
-0.007245396;0.002120251;-0.003250822;0.002818161;-0.002073068;0.001201084;-0.007905829;0.004589869;0.011502169;-0.004061203;0.012111874;0.003243657;-0.005868771;-0.001235084;-0.00449063;0.00265865;-0.000306614;-0.012513481;0.005175757;0.001580499;0.001148944;-0.001787313;-0.002173705;0.004341151;0.007951219
-0.007804083;0.006484331;0.001889439;-0.001846805;-0.00967642;-0.00455262;0.001420143;-0.004506731;-0.008578324;-0.010432193;0.016836834;-0.018290279;0.015977886;0.000101707;0.002454628;-0.000251658;0.032251343;-0.015120441;0.018303692;0.006722322;-0.006401965;0.00591199;-0.001881388;-0.015232153;-0.012015091
-0.002313861;-0.009176203;0.008455075;-0.011671076;0.006820649;-0.019928732;0.008568932;-0.015707241;0.00061176;-0.007704971;0.008665126;-0.00290945;0.010199811;0.003995211;0.009795151;0.010157983;0.001933525;0.004519128;-0.000834851;0.00161848;0.003133334;-0.013136352;0.008997254;-0.028763271;0.00734382
-0.023986148;0.007128171;0.002318324;-0.002820317;0.005214292;0.00582572;0.012534443;0.000169139;0.008351427;0.007292646;0.007058986;-0.032291638;-0.002766323;0.006307756;0.013746692;-0.025163719;-0.00208948;-0.006853962;0.0031846;0.009806626;0.008239182;0.001855387;0.009317821;-0.010370489;0.00417099
0.008967212;0.002162969;-0.015353086;-0.000118218;0.014650991;0.016628402;-0.041560979;-0.00046645;-0.014661242;0.009969747;-0.070801012;0.010771766;-0.003232102;0.003582508;-0.013017984;-0.005442737;-0.019699572;0.004924381;-0.004664306;-0.003603804;0.009762842;0.002520751;0.019674202;-0.003719848;0.010219591
-0.002356005;0.002234329;0.000729993;0.005563882;-0.00472726;0.001841846;0.012171217;-0.005061636;0.007172081;0.003120416;-0.04960622;-0.006746092;0.006562489;0.001673715;-0.00626764;-0.010793494;0.006202672;0;0.010702053;0.013862127;-0.006372674;-0.00168429;-0.006357074;-0.009879381;-0.000789589
0.006526894;-0.003931253;-0.005882669;0.001223801;0.00217735;0.001950306;0.00031406;-0.005599849;-0.000346136;0.004014994;-0.017241973;0.002433317;-0.008991494;0.006042352;0.001065773;0.010800564;0.008075507;0.038040887;-0.003731372;0.000996908;-0.004184721;-0.005281715;0;0.008417917;0.010334736
0.010099161;-0.003173163;-0.002298507;0.002494882;-0.001154477;-0.020893737;-0.003970418;0.010147106;-0.006205571;0.000513382;-0.026377054;0.008622491;0.041111145;0;-0.002172646;-0.013524262;-0.005177011;0.011205679;-0.021319135;0.004155321;-0.001454683;-0.000735315;0.001026956;0.018459517;-0.000281821
-0.025454403;0.002189985;0.008414821;-0.002096308;-0.004886204;0.000702872;-0.002639771;0.005121253;0.00413743;0.000480111;-0.002557216;0.000959101;0.031189418;-0.001961818;-0.019288397;-0.000455469;0.016182512;0.011500066;-0.025708892;0.004461065;-0.0096725;0.005469691;-0.002421508;0.006379582;-0.004719361
0.006514954;0.005175453;-0.01958791;-0.001503025;0.015294367;0.009259219;0.000889997;-0.004232912;-0.000771324;0.000716895;-0.008806136;0.005317942;-0.023230386;0.006488565;-0.007470911;0.008135983;-0.003289949;0.033194854;-0.000725439;0.001099625;-0.005995229;-0.004617245;-0.001986209;-0.013804767;0.006104716
0.011546709;-0.014436661;0.015914428;-0.016746419;0.010470384;-0.010800044;0.004943609;-0.005344053;0.007233738;-0.005131771;0.025014336;-0.002568344;0.000470549;-0.004683274;0.000728869;-0.01286978;0.00487872;-0.015151813;0.004947425;0.001455977;0.004688094;-0.004409893;0.005943261;-0.015515211;0.002622265
0.007426266;0.008555925;-0.011728603;-0.009474726;0.00567979;-0.007132452;0.003735256;-0.033557735;0.009296015;-0.002619363;-0.006053401;0.006004813;-0.008721738;-0.005694231;-0.016608486;-0.001952524;0.009521466;0.016084925;0.016638671;-0.013841588;-0.001861061;-0.006645358;0.005875214;-0.000484561;0.00082465
0.005735719;-0.002934596;-0.000430981;-0.003614476;-0.002210396;-0.002037742;-0.000234877;-0.003073588;0.007493515;-0.001067545;0.000565518;-0.002480158;-0.008903025;-0.001482512;-0.039316255;-0.014031602;-0.007329254;-0.010971512;0.006989155;-0.002187354;0.003448527;-0.007572493;0.00771109;0.000762585;0.019296685
-0.005591384;0.010622114;-0.041050796;0.006083806;-0.004208718;0.009036131;-0.017702986;0.023294735;-0.002116643;0.001414728;-0.001262707;0.006643376;-0.000331708;0.009238478;0.000595052;0.003362219;-0.003635086;-0.014576901;-0.020787532;0.007598236;0.002104115;0.004417917;-0.003774895;0.003419207;0.008778806
-0.004986395;0.033818599;-0.006225944;0.004184418;-0.001411426;0.010714073;-0.003371018;0.00035775;-0.007813585;0.006027939;-0.026560293;0.014093434;-0.013555906;0.015704542;-0.011624944;-0.004118749;-0.011339577;-0.002477471;-0.006300555;-0.000392075;0.004424335;0.005845558;0.001799158;-0.002383739;0.003918327
-0.007456454;0.003611172;0.005168966;0.006926705;-0.009866175;0.001718785;-0.003207083;0.010131363;-0.001951973;-0.004005429;-0.048464342;0.009432172;-0.004963207;0.023318677;-0.008905654;-0.01345231;-0.004676142;0.008318959;-0.000750557;0.004580445;-0.002699496;0.007294333;-0.011063857;0.003489965;-0.018103874
-0.029547978;0.006388612;0.000710135;0.005951823;-0.011245351;0.000676924;-0.008786875;0.00745255;-0.006196471;0.002294429;-0.001931813;0.004654567;-0.005212067;0.002068032;-0.001016094;-0.003616171;-0.0076475;0.003276331;-0.001523329;0.003251212;0.015564426;-0.003179819;-0.000896276;0.009039814;-0.014409218
0.021948545;-0.000564546;0.002490413;-0.004541101;0.01481452;-0.009524399;0.011745202;-0.002149127;0.020487838;-0.002593859;0.044805856;-0.012219479;0.024072517;-0.019531092;0.023063566;0.004092425;0.023890644;-0.019783683;0.012155388;-0.007451595;0.001592374;-0.004126612;-0.000302302;-0.006293496;-0.020180168
0.002589112;0.018176621;-0.003438963;0.001682272;-0.000355886;-0.004381394;0.001727593;0.006893316;0.001226589;-0.021930079;0.010452457;0.008355791;-0.002337762;0.003187123;-0.010068733;-0.006419904;-0.001574702;-0.002328186;0.000697691;0.002585868;-0.001130923;-0.004667667;0.007714352;-0.017684879;0.00470683
0.002048392;0.010242101;-0.006825857;0.005085239;-0.001854931;-0.004217804;-0.007469827;0.011389448;0.001158679;-0.005416604;-0.005234505;0.019157622;-0.014589706;-0.000631037;-0.00964789;0.007291389;0.002592409;0.006305987;-0.001945908;0.011984043;-0.00262315;-0.004084415;-0.000813776;0.013767565;0.006101404
-0.008176723;0.008255514;-0.045177718;0.004577708;-0.004225771;-0.000624142;-0.005554359;0.000717847;-0.004050138;0.005071119;-0.01252528;0.004824867;-0.011464979;0.011964898;-0.002547816;0.003110185;0.005663883;0.012775194;-0.00435043;0.009957607;-0.004920632;0.00364303;-0.01641353;0.005793932;0.000619799
-0.013119148;-0.000564082;-0.030316857;0.01058578;-0.008728066;0.015467602;-0.014526326;0.020506696;-0.005787134;0.010552157;-0.060699913;0.011697209;-0.023324251;0.005659127;-0.030977654;-0.006341448;-0.015064061;0.022806537;-0.013199377;0.004652025;0.007488961;0.001102783;0.001847137;-0.005643906;-0.016136555
0.005370848;-0.0032835;0.003389361;-0.00133184;0.00010111;-0.002993243;-0.000461343;-0.001780752;-0.005776549;0.009330527;0.000822557;-0.00180488;-0.021169705;-0.018752154;-0.011812937;-0.002078208;-0.006190506;0.002399207;-0.002392324;0.003435876;0.002481257;0.003247462;0.000519733;-0.003518835;0.00646863
0.005142804;0.013387052;0.009005578;-0.005260527;0.003258461;-0.00964308;0.006962953;-0.001439338;-0.006703909;0.00966496;0.001036549;-0.017719562;0.010580072;0.02382513;-0.004080033;-0.000271062;0.001491246;-0.013338685;0.007909798;-0.002586643;0.000973226;-0.008325452;-0.00177156;-0.0175465;0.003848009
-0.016519997;0.003565119;0.019152956;0.005582087;-0.015913174;-0.002091659;-0.009819034;0.00699511;-0.006630851;0.006717862;-0.016626314;0.00768799;-0.027846199;0.003667694;-0.006671721;0.001049526;0;0.010849873;-0.00661545;0.006444428;-0.004854468;0.004243726;-0.001598852;0.014061341;-0.016090717
0.014505707;0.015146995;0.095269315;-0.010401726;0.00152569;-0.016514531;0.000213158;-0.00877825;0.001944372;-0.012805534;-0.0097594;0.001726249;0.005430987;-0.005201779;0.008042901;-0.006367967;-0.009980396;-0.02848293;-0.042285108;-0.000804002;-0.008561207;0.006111017;-0.007894293;0.01272925;0.006139077
0.003910466;-0.000783434;0.014229813;0.001841986;-0.006920617;-0.002605718;-0.001102492;0.000722971;0.006092521;-0.001259886;0.003939326;0.018179263;0.01013518;-0.003315888;0.00149822;-0.001315978;0.003094886;-0.028848388;-0.009348078;0.008874558;-0.002495327;0.006485207;-0.000949586;0.026906881;-0.002429928
-0.002886713;-0.006194051;-0.011644022;-0.010526441;0.003128092;0.000752993;0.000258919;-0.016206335;-0.000859915;-0.004813867;0.007693311;0.004794499;-0.010881109;-0.031763615;-0.000444877;-0.000244727;-0.000507925;-0.00569699;-0.000120757;0.013220064;-0.020591946;0.000800453;-0.012572466;-0.005844452;-0.010890211
0.011362139;-0.014388706;-0.010615501;-0.026467152;0.050384969;-0.002155591;0.018204582;-0.004224636;0.007025608;-0.00127893;-0.043732967;0.000420228;-0.016623115;0.000652034;0.001966287;-0.002367269;-0.007927173;0.018776;-0.011246918;0.001765251;-0.003745384;0.001631249;0.000715916;0.012037396;-0.002691709
-0.006270846;-0.002600214;0.030380215;0.005569686;-0.004356659;0.003087423;-0.013034545;0.000359534;0.005440067;0.005983348;0.029328296;-0.007985916;0.014333792;0.004539532;0.028346997;-0.001008914;0.00888418;-0.017070176;0.015660596;0.009951418;-0.002517237;-0.000544878;0.002936102;0.003418083;0.019314429
-0.008390311;0.013485056;-0.00588548;0.014202366;-0.007240771;-0.000905964;0.001766313;0.002660245;0.00017824;-0.004028645;0.021132282;-0.018552229;0.012625561;0.000347278;0.009429835;-0.0025707;0.003944463;-0.012379886;0.008298792;0.001658975;-0.001759974;0.006436261;-0.0014757;0.011496261;0.006808248
-0.01051131;-0.001469076;-0.013891648;0.002230961;-0.006091617;-0.027667448;-0.004875777;0.004695199;0.006913108;-0.025670184;-0.006005601;-0.005812844;0.018234684;-0.011198374;0.003364609;0.00191747;0.006494708;0.002502167;-0.003506533;-0.001186406;0.010230749;-0.006470832;0.004981981;-0.017090248;0.000976955
0.008328319;0.033674569;0.00567627;-0.011873112;0.022715634;-0.01462844;0.014309778;-0.00229638;0.02242488;-0.01277016;0.01278592;-0.008686102;0.030370186;-0.005123834;0.01982893;-0.010733359;0.019842588;-0.003464954;-0.001166655;-0.004125755;0.002277691;-0.003543169;-0.010775768;-0.032190152;0.010640039
-0.112357136;0.006651591;0.001901646;0.001793411;0.000739664;-0.017127104;-0.004234536;0.003465265;0.033256505;0.005695798;0.01427998;-0.004291834;0.014658275;-0.002997415;0.000820741;-0.018714279;0.012006741;0.025042642;0.00170733;-0.018741375;-0.00571568;0.001345215;-0.000585019;-0.003844363;-0.00775035
0.017494732;-0.005677281;0.018821814;-0.008232292;0.007134271;-0.008898325;0.00402371;-0.020866853;0.005250016;-0.007886286;0.00498144;-0.036231942;0.000812363;-0.00661987;0.004721819;0.002315919;0.004661481;-0.000675425;0.015344982;-0.011793685;0.003480938;0.000397171;-0.001552768;0.000206318;0.015611708
-0.016953706;0.006625299;-0.010605595;0.010347561;-0.01515984;0.008240469;-0.008202607;0.037992665;-0.007518345;0.002641149;-0.002606711;0.018369275;-0.019969441;0.003524331;-0.000455894;0.013930195;-0.012557136;0.01801119;-0.01269448;0.010782234;-0.004465763;-0.006010284;-0.010621909;0.009485966;-0.009811633
0.00042374;0.002993784;0.009059741;0.00233094;-0.001223085;-0.012888947;0.008498346;-0.005920681;0.011471078;0.000159903;0.022718762;-0.00609512;-0.004952079;-0.002653875;-0.000805007;-0.000154709;0.005645407;-0.011572888;0.011593148;0.001371598;0.000522245;-0.001629889;0.001437692;-0.006167808;0.004625023
0.012179294;-0.001322031;0.019386885;0.007519948;-0.000961908;0.003756483;-0.007387855;-0.002233029;-0.001147735;-0.011269171;0.038048866;-0.034486154;0.025624985;-0.008558352;0.008793354;-0.009717047;0.004393208;-0.008529866;0.01475993;0.000272811;0.00247378;-0.004015314;0.001071527;0.005071404;-0.001816985
0.012475154;-0.015592976;0.007901954;-0.009290056;0.005019233;-0.011278786;0.00412655;-0.004024479;0.002613773;-0.013112239;0.00239714;0.000150892;0.004916163;-0.002474279;-0.003174014;-0.007681356;-0.005864013;-0.00349414;-0.002363836;-0.01039735;0.003599197;-0.000323242;0.000316523;0.002193161;0.004913595
0.005344186;0.002575745;-0.003032641;-0.001714433;-0.003973115;0.001741805;0.003008849;-0.003408853;-0.005002647;0.001297128;0.00850964;-0.009563776;0.004968212;-0.006423367;-0.003146469;-0.005379181;0.000539778;-0.00388977;0.005723199;-0.006997697;-0.002082872;-0.004683678;-0.00600906;-0.02568732;-0.007542906
