Apple;Google;Microsoft;3M;Abbott;Amazon;IBM;Ebay;Nike;GlaxoSmithKline;J&J;Pfizer;Yahoo;Pepsi
0.01551333;-0.010680437;-0.01068158;-0.009238979;-0.020955411;-0.002684633;-0.007745762;0.005132584;-0.007336923;-0.014474519;-0.003900794;-0.004316826;0.010296024;-0.006970185
-0.008708886;0.011735404;0.0111065;0.003526434;0.003054178;0.014052717;0.003594425;0.003596067;0.008946295;0.008327154;0.010920979;0.00861503;0.021032119;0.006114915
-0.038878726;-0.022235549;-0.022337719;-0.016704237;-0.014888636;-0.019319511;-0.017308746;-0.014846029;-0.013575101;-0.007469867;-0.014276696;-0.010947165;-0.023596172;-0.008916662
0.029002103;0.003541196;0.008004348;-0.000421186;0.000238019;0.00396813;0.005539904;0.014846029;0.115341884;-0.001929882;0;-0.008710306;0.04296601;0.00495156
-0.006372609;-0.001283101;0.000646182;-0.001616219;-0.002621763;-0.004309834;-0.002212268;-0.005114113;-0.004254815;-0.006459949;-0.005242448;0.001680989;-0.003449129;0.000214784
0.006372609;0.001733509;-0.001724095;-0.003593261;-0.007426121;0.001924674;0.001001413;0.072682729;0.000897196;-0.006936945;0.00046915;-0.006740841;0.00566016;-0.000644394
-0.01570582;-0.015869247;-0.009971879;-0.017802935;-0.009907052;-0.015565281;-0.014111661;-0.020876823;-0.016959141;-0.001523871;-0.02171827;-0.014305421;-0.010608216;-0.00473775
0.007233325;0.003179954;-0.003054857;-0.003671014;0.000728219;0.002988075;-0.001390045;-0.010877555;0.018079656;-0.005899744;-0.00432386;-0.003092289;0.00445435;-0.000755817
-0.002806728;0.009080227;0.007185703;0.010758962;0.013976179;0.013507141;0.009372208;-0.007685381;0.011025202;0.002407815;0.01225012;0.005490748;0.013001508;0.009888279
0;0.003591787;0;0.001212064;0.013547444;-0.001674507;0.001959149;-0.016483345;-0.011921482;0.002620067;-0.002571514;-0.001712588;0.011871757;-0.00139131
-0.008771574;-0.023855549;-0.012224579;-0.01913592;-0.021475461;-0.016333793;-0.017772241;-0.010890025;-0.012973288;-0.013390629;-0.023837095;-0.013112645;-0.014311948;-0.002895964
0.020546982;0.015419598;0.027084312;0.0267314;0.016268302;0.017884421;0.019463616;0.028658437;0.0085925;0.011426185;0.024313836;0.020285997;0.003658143;0.008982139
0.002180102;-0.020505777;-0.020080585;-0.019782862;-0.012176299;-0.022976599;-0.015647789;-0.030737281;-0.01817611;-0.021197504;-0.027346039;-0.013363194;0.000486639;-0.003946483
-0.002874788;-0.029657344;-0.040503958;-0.035310285;-0.002164243;-0.012700343;-0.002631961;-0.01909913;-0.000458674;-0.015518179;-0.008361654;0.004817594;-0.037179005;0.011476079
-0.009175341;-0.020934292;-0.008667869;-0.006973432;-0.01503795;-0.015991545;-0.013046546;-0.027366838;-0.020860682;-0.006594612;-0.021063918;-0.02291767;-0.031292551;-0.007529597
-0.010676955;0.008831674;0.001831037;0.009585209;0.003415544;0.006051115;0.001524551;0.002572985;-0.003519513;-0.003428229;-0.021517181;-0.000351309;-0.010740116;-0.009949266
-0.012328843;-0.014813352;-0.011730991;0.000298122;-0.025905063;-0.007618703;-0.01121611;-0.006942406;0.001057192;-0.012671498;0.012293946;-0.009532217;-0.003958337;-0.013421622
-0.013209676;-0.010469109;-0.011168078;0.00616485;-0.0004999;-0.010216458;-0.010564572;-0.048113602;0.02160113;-0.005813294;-0.014667682;-0.017534891;0.007900989;-0.010736256
0.014541544;-0.025762319;0.020609713;0.017251234;0.021522141;0.002572236;0.012213847;0.001460921;0.001607152;0.018255782;0.019644565;0.004682126;0.008619669;0.007899119
0.021172892;0.018740678;0.0102612;0.001454633;0.014577469;0.008428273;-0.0737911;0.025734822;0.019537218;-0.001374817;0.005053068;0.003586804;0.021356736;0.022047807
0.026802761;0.010884398;0.017986073;0.023912294;0.022183379;0.029348557;-0.035330067;0.033183097;0.019383441;0.000458505;0.011625747;0.012453496;0.022653901;0.001922256
0.005061794;0.011649941;-0.011203343;-0.014149129;-0.019052708;-0.007512326;-0.00886107;-0.014457069;-0.008642691;0.017719659;0.008532644;0.000706893;0.044300259;0.007758113
0.017708133;0.020935282;0.014317895;0.042964397;0.019995905;0.00067074;0.002407632;0.013079814;0.005659472;0.021166012;0.013833883;0.010544949;0.014184588;-0.007438107
0.003713396;-0.007750901;0.024356684;0.024112277;0.000706774;-0.087086837;-0.000616734;0.006476345;0.005847636;0.009435067;0.004860041;0.017675074;0.020906732;0.008919108
-0.001045975;0.001832429;-0.004780561;0.006506828;-0.005194746;0.010086227;-0.00129654;0.001368371;0.008107823;-0.009214677;0.00907345;-0.00275198;0.027212586;0.000211447
0.015388522;0.014922201;0.01255432;0.009979459;0.006136389;0.019195873;0.010630948;0.000195351;0.008800079;-0.005968869;0.006894607;0.00206466;0.025837763;0.006741114
0.005605377;0.000783097;0.002792333;-0.000331069;0.005631221;-0.004985515;-0.000856106;0.002535864;-0.005423007;-0.000443469;0.007321136;0.01365675;-0.009638607;-0.006001597
-0.0033594;0.001782474;-0.012301871;0.007192212;0.017395776;0.016689853;0.005429982;0.004276737;0.011354575;0.001330016;0.013923113;0.011798553;0.004392737;0.010087298
0.009489298;0.015810791;0.019355486;0.010919767;0.002296694;0.021141125;0.00030411;0.018260961;-0.000322622;0.007723816;0.006889498;0.003679583;0.009162324;0.005421721
0.012879681;-0.006928136;0.010382507;-0.0030612;-0.006906082;0.000850846;-0.000243296;0.003802381;0.005149631;0;-0.002973427;0.007981419;0.006277778;-0.003541629
-0.007339519;-0.00200127;0.002736577;0.011350859;0.00736482;-0.009564114;-0.010458534;0.010757846;0.005336192;0.001537595;0.010736904;0.002976685;0.015842806;0.009347814
0.002391273;-0.014890714;0.006077793;0.004119199;0.001145846;-0.020990907;-0.005115966;0.005989144;0.007740091;-0.009261411;0.001839561;-0.007957601;0.008038905;0.001652681
-0.001470896;-0.007132661;0.017398947;0.002309624;0.000686869;0.0004047;-0.002227172;-0.006176922;-0.00084533;-0.008677305;0.001744498;0;0.009854383;-0.00082603
0.002847873;-0.001902;-0.000410783;0.003198979;-0.007351285;0.010796316;0.003770907;0.004869873;-0.008705852;0.003569042;-0.007458301;-0.004002707;0.012852561;-0.000103249
-0.001652589;0.011906361;0.004304588;0.007065374;0.016465065;0.017356669;0.008723473;0.006889498;0.012504137;0.005551252;0.005713802;0.009314804;0.017558659;0.001754637
0.00796229;0.005101261;-0.000409165;-0.003494638;0.003622372;0.022362952;-0.001162839;0.005551384;-0.000842836;0.017559692;0.000826749;0.003965603;-0.007312667;-0.002788291
0.014030581;-0.005430084;-0.001843319;0.003621415;-0.00045208;-0.001603798;-0.008486645;-0.002401775;0.009754139;-0.007425236;-0.00147022;0.003292726;0.031111371;0.004745774
0.014013707;-0.003532508;0.016872074;0.004240192;0.008106327;0.015828611;0.00535861;0.005717935;0.003230399;0.000876446;0.002938208;0;-0.0019782;0.014103422
0.011982522;-0.001798601;-0.00060488;0.003152588;-0.017647494;0.035204615;0.008380603;-0.000183887;-0.006471195;0.001750591;-0.008378229;-0.002633313;0.024451096;-0.008356311
-0.001665443;-0.014599091;-0.002423325;-0.001007772;-0.002285239;-0.014657626;0;0.008608955;0.005846728;0.003056082;0.001293532;-0.000659413;0.011909457;0.007137758
0.012900057;-0.002762275;-0.014664153;0.009158212;-0.000228761;0.00580268;-0.0139245;0.009980956;0.004259114;0.008680567;0.004881868;0.008865597;-0.011909457;-0.004888948
-0.006952344;0.003656572;-0.010726196;-0.008276378;-0.006197678;0.004942727;-0.002845517;-0.007976892;0.004963261;-0.000648417;-0.000643412;-0.004915592;-0.022868151;0.004787399
0.014200603;-0.004030472;0.009905157;0.00333134;0.008026623;0.012175228;-0.004905739;-0.007307212;0.003603669;0.002806889;-0.005347132;0;0.013159337;-0.00356295
0.001374715;0.004979763;-0.014894793;0.00500754;0.000685055;0.006303068;0.001741504;-0.002202718;0.001232488;0.000431149;-0.002962407;0.000328461;-0.004105959;0.008428595
0.018375643;0.003287695;-0.008161602;-0.001749775;0.011573918;0.009008426;0.007614461;-0.000551346;0.005425606;-0.002805699;-0.009127417;-0.007582103;0.015359512;-0.00212582
-0.008720362;0.003350674;-0.002524702;-0.01144887;-0.00361664;-0.001789247;-0.002408071;0.000183859;-0.006760894;0.000216078;-0.001685552;0.008238636;-0.002124598;0.002530238
0.011834475;-0.001312963;0.005881113;0.001580428;0.002035969;-0.004397195;0.001173903;0.003120036;0.005228388;0.005172447;0.004768388;0.020465259;0.004052085;0.00423642
-0.000588408;0.002698193;0.001255777;0.011181009;0.005858467;0.015084881;0.001357528;0.005664739;0.015120263;-0.001505841;0.009653848;0.001606426;-0.003665442;0.007520717
-0.032994446;-0.014931143;0.016800105;-0.012128928;-0.004277796;-0.038040259;-0.003892409;-0.000182269;-0.016245651;0.010067494;-0.00203441;0.00352508;-0.032210247;-0.004304957
-0.003831115;-9.37E-05;-0.003296254;0.015309635;0.020103447;0.000950462;0.00697085;0.002730096;0.003576349;0.004677895;0.004433396;0.009867978;0.011313012;0.007197882
0.011277037;-0.004563077;-0.007872363;0.010283117;0.010121076;-0.030524602;0.011308571;-0.003824133;0.004680979;-0.009163623;-0.007307076;0.005685423;-0.007726616;-0.020835125
-0.003802632;0.011210796;0.015683317;0;-0.004168;0.001357666;-0.00286089;-0.002557601;0.005568255;-0.017711046;-0.001486464;-0.002522865;0.002582204;-0.005814266
-0.0042518;-0.022681871;-0.008636739;6.17E-05;-0.004185555;-0.013660509;-0.004765981;0.002557601;0.002822857;0.003263399;0.00879354;0.010053493;0.011440006;0.000102317
-0.022868173;0.003269182;-0.014981491;-0.008292195;0.00901006;-0.019345929;-0.008673526;0.006184141;-0.016341404;-0.010480445;9.21E-05;-0.000625422;-0.027235616;0.000204531
0.015186597;0.012052872;-0.002308764;-0.000621525;-0.005924318;0.018929999;0.00695711;0.004522848;-0.007086058;-0.032343624;-0.004340349;-0.00062572;0.017777339;-0.00666979
-0.019198236;-0.013800194;-0.014604937;-0.016235019;-0.02382921;-0.021542393;-0.015332665;-0.002349346;0.006471901;-0.014155464;-0.016893444;-0.002820876;-0.026074462;-0.009828821
-0.002952044;0.00432483;0.005740337;0.005734217;0.002026343;0.004957574;0.003482882;0.02712997;-0.007503031;-0.003224416;0.004507925;-0.006613187;0.01472543;0.001143046
-0.017077442;-0.018491467;-0.004674828;-0.012837303;-0.017470666;-0.000130077;-0.035965335;-0.018124146;-0.007871631;-0.021686755;-0.021691601;-0.022365117;0.005989297;-0.016228205
-0.01376421;-0.00941445;-0.00598171;-0.00171984;-0.005278268;-0.004075716;-0.015043773;-0.005934844;-0.007724443;-0.026757426;-0.00451079;-0.002912152;-0.008395052;-0.006353251
-0.013768968;-0.036488804;-0.032889778;0.013928664;-0.001381465;-0.036635138;-0.010838573;0.008978334;-0.023537993;0.014900517;-0.011610008;-0.006175901;-0.019662172;-0.016601924
0.024612678;0.018995272;0.012761493;0.009698202;0.019621802;0.012863453;0.003428427;0.008366832;0.013744833;0.002858577;0.012667558;0.014565753;0.025665773;0.012130523
0.029183355;0.012224674;0.038177443;0.028845184;0.033547565;-0.003855099;0.037147776;0.019660103;0.026935567;0.029300115;0.025987787;0.0269472;0.015639258;0.017347589
-0.00775304;0.010219507;0.002941797;0.001088294;0.006098886;0.007261993;0.005250033;-0.006802207;-0.023344182;0.001384973;-0.011866734;-0.000938758;-0.000589429;0.000838585
0.010324077;0.016365843;0.006691786;0.01075898;0.006924936;0.021899216;0.018315918;0.003319703;0.01142754;0.002073996;0.011211149;0.004685281;0.005292593;0.012287991
-0.003547999;0.010838995;0.009748102;-0.002394261;-0.014116816;-0.000815887;0.004943182;-0.001745828;0.000416894;-0.016245356;-0.023316373;-0.02014544;-0.022339606;0.007629669
-0.004720552;-0.003436013;-0.006418947;0.000539268;-0.000437541;-0.010700588;-0.002592102;-0.00227412;0.003328829;0.002570302;0.002968327;-0.000954382;0.012516345;-0.002777117
0.017522537;0.009898361;-0.00541551;-0.004201507;0.003276835;0.019800676;0.003208227;-0.001051306;0.005592403;0.006976866;0.00448369;0.007293516;0.004137509;-0.000412002
-0.00070201;-0.006952468;-0.009021355;0.00270302;-0.005467482;0.00949893;-0.011336662;-0.000175366;0.004842136;0.001389463;0.002566701;-0.00824881;-0.00650958;-0.003302717
-0.012277741;0.00016963;-0.009103503;-0.005232374;0.001971761;-0.005591881;-0.00286993;0.003326095;-0.004325952;-0.009767473;0.000284769;-0.000318624;0.013562901;-0.007992196
-0.019202026;-0.007607725;-0.012196556;-0.009207655;-0.014772598;0.000161179;0.002433768;-0.019411321;-0.007563575;-0.001169157;-0.007526363;-0.00735647;-0.013958803;-0.014696895
-0.009558081;-0.003025061;0.006651607;-0.001583586;-0.002668996;-0.005914077;0.010046571;0.001602475;-0.011716872;-0.008694756;-0.000478292;0.00576186;-0.006754098;-0.001269799
-0.028576042;-0.02106607;-0.009238351;-0.022810908;0.000222648;-0.02073067;-0.01586004;-0.008396637;-0.016231184;-0.010916079;-0.007008775;-0.005440884;-0.020947332;-0.007546393
9.41E-05;-0.023449861;-0.014786092;-0.010720814;-0.011420973;-0.02309801;-0.021801915;-0.013001248;-0.005899754;-0.005503064;-0.0049259;0.008309412;0.001626968;-0.007603849
0.013924789;-0.001714734;0.012625287;0.007222572;0.008075324;0.010543979;-0.006557005;-0.001637163;0.020445883;0.010263868;0.021835756;0.013592749;-0.012679086;0.028821672
0.037702508;0.003148122;0.028993717;0.02368476;0.020345727;0.00681267;0.021502057;0.026586819;0.022821758;0.025323698;0.007832085;0.020202707;0.033194709;0.018011096
0.001071934;-0.013035198;-0.008440671;-0.012359942;-0.010563456;-0.011818206;0.004346072;-0.013923842;-0.011085325;-0.009070885;-0.013722801;0.004604828;-0.010205171;-0.006793675
-0.024949337;-0.007322609;-0.012581486;-0.005459686;0.008371959;-0.018765173;-0.016923231;-0.007759689;-0.001355194;0.003032803;-0.003436429;0.003668546;-0.018676994;-0.004139956
0.008839544;0.007342777;-0.005163458;-0.000746888;-0.021510996;0.011362354;0.002362306;-0.001268903;-0.008906634;-0.000465983;0.001719691;-0.010121264;-0.010298752;-0.000726254
-0.003817821;0.009407812;-0.008665609;-0.004868006;-0.007424986;-0.004999929;-0.006461716;-0.020154585;-0.013777274;-0.001399301;-0.00728114;0.001232317;-0.016491367;0.003315722
-0.027515381;0.001835119;-0.010498762;-0.001126711;-0.007480438;-0.021785623;-0.007926039;-0.01887021;-0.009650525;0.001399301;-0.014625686;-0.002466031;-0.027311235;0
-0.007800444;0.012457187;0.016572599;0.014549756;0.012211843;0.013121336;0.016490008;0.011998607;0.001937568;0.018243226;0.015010237;0.01227;0.005178027;0.006393123
0.025431048;-0.002325148;0.00323863;-0.000370427;-0.006087292;-0.004481334;-0.001209857;0.000372648;0.006645287;0.010471277;-0.026787751;0.009104737;0.024655871;0.002258738
0.007605314;0.021738769;-0.010183189;0.003698174;-0.003624834;0.026625507;-0.03145484;-0.005604368;-0.001068822;0.012377766;0.00600426;-0.013994723;0.011481161;-0.001128726
0.025682862;0.031073338;0.026009054;0.02040083;0.009712126;0.04303051;0.021465655;0.068243267;0.024716045;0.005576015;0.018088599;0.005194878;0.014628859;0.015283028
0.005146883;0.010350678;0.001060312;-0.011336516;-0.014261724;0.00664841;0.003084215;-0.006847591;0.003229064;0.00111146;-0.015148911;-0.011032903;0.001226533;-0.003748199
0.001061527;-0.008817289;-0.003609771;0.001340407;0.006590207;-0.008777521;0.003138753;-0.012409236;0.001973862;0.003991158;0.000586961;0.010728011;0.009960404;0.001622584
-0.035640913;-0.031468478;-0.097098589;-0.003720991;-0.010702641;-0.009441851;-0.017353614;-0.024741742;-0.01938754;-0.000664062;-0.001663871;-0.006116258;-0.029767095;-0.020163428
0.054992684;-0.016780018;-0.035066229;0.001892707;-0.006200502;-0.009301465;-0.01389181;-0.015664119;-0.012672573;-0.003771452;-0.005992974;-0.020140015;-0.032400992;-0.010392943
0.030658684;0.00129324;0.019712153;0.013270125;0.041733767;0.02556619;0.025601457;0.002226346;0.016580303;0.003771452;0.008829587;-0.003762971;-0.06055734;0.003233359
-0.014742264;0.045665211;-0.039077803;-0.023324151;-0.011108757;0.128495158;-0.014055078;-0.017951175;-0.028005282;-0.026022105;-0.022122155;-0.018389865;0.005928015;-0.023709029
0.012468824;-0.011364255;0.021548262;0.012977625;0.010445745;0.02765128;0.008767183;0.013307329;-0.003583671;-0.000909527;0.006866753;0.012718772;0.01578736;0.016392974
0.000168619;0.001437083;0.007722022;0.009202172;0.013178359;-0.00252744;0.024336122;0.01000377;0.015437237;0.006801183;0.016036519;0.011622559;0.000223783;0.009084749
0.007640321;-0.012319589;0.005752701;-0.006833006;-0.014505837;0.003295381;-0.009574267;-0.01000377;-0.008714854;0.015469494;-0.010793923;0.001560306;-0.014648194;0.004149394
0.003173314;0.009178083;0.014474117;0.0105023;0.010570545;0.024749489;0.006034235;0.010740881;0.008607703;0.022003087;0.010793923;0.028283532;-0.011415649;0.000103545
-0.00845655;0.006461525;-0.000942753;-0.002886154;-0.003291325;0.001042501;-0.007564496;0.003860599;-0.016745328;0.001087526;-0.013362363;0.005441247;-0.014105911;0.001034534
0.006620607;-0.005987749;-0.001179639;-0.007434146;-0.0217738;-0.009988808;-0.006208622;-0.003124049;-0.006777496;0.008442501;-0.013142354;-0.003019266;-0.008653989;-0.007681146
0.01902925;0.017112028;0.005649662;0.005927623;0.008944559;0.00656305;0.0178809;0.017153687;0.017181828;-0.003022433;0.005696303;0.032136118;0.011676919;0.020829759
0.023168311;-0.001808172;-0.00517763;-0.008113947;0.000222638;0.00572091;-0.002273022;-0.002354878;-0.015647413;-0.000865261;0.000298899;0.00292392;-0.002557272;0.024296815
0.012572793;0.012902275;0.016614375;0.008656539;0.006433766;0.005396719;0.002020757;-0.007280702;0.007528288;-0.005642333;-0.019515709;0.017940267;0.022328031;-0.00129571
0.00489078;0.01113626;0.017939741;0.000180793;0.019056518;0.012279401;0.011789864;0.031114838;0.000434699;0.042396338;0.011915732;-0.006617777;0.011092315;-0.011434428
0.005884447;-0.011302094;-0.006632317;0.005888354;0.006918947;-0.016903432;0.003485272;-0.000885907;-0.001957586;-0.00480921;0.008197576;-0.001733517;-0.020239441;-0.007797862
0.006938239;-0.0058012;-0.001148043;0.002871478;0;-0.005502145;0.007612569;0.008471742;0.018978378;-0.008630724;-0.004790458;-0.002896092;0.002752996;0.009813433
-0.00209981;0.005856443;-0.000689394;-0.001853557;0.004300179;0.014966333;0.010426965;0.013094836;0.000854089;-0.0057246;0.007375674;-0.002032226;0.016360215;-0.00616009
0.008141181;-0.007247029;0.008241828;0.006145415;0.018493438;0.012220549;-0.001465501;0.006397515;0.013041621;0.006781103;-0.004378938;0.004349753;-0.005877006;0.003438137
0.026668247;-0.013148553;0.006590207;0.00409583;-0.003375531;-0.009217109;-0.004532039;0.000861401;0.000842392;-0.0012679;-0.000798264;-0.004931178;-0.013236204;0.003929268
-0.006260171;0.007827801;-0.001359973;0.001834682;0.003164915;-0.004085831;0.011716726;0.005666728;0.004306009;0.008632541;0.005177202;-0.00145494;-0.003451804;0.001306386
-0.025905841;0.014408245;-0.002270619;-0.001360883;-0.001475683;0.017750084;-0.012330787;-0.000856531;0.014565405;0.000419199;0.005051786;0.009275429;0.023916388;-0.000803717
0.01257688;0.02112231;0.001589983;0.00425408;0.004420573;-0.001480211;-0.01198731;0.003250974;0.001754275;0.002511491;0.015587826;-0.002021661;0.000450068;-0.004330973
-0.01514237;0.005242914;-0.004777691;-0.005676164;-0.005053748;-0.01213146;0.006629354;-0.010820217;0.001339498;-0.008818071;-0.002825008;-0.007836348;-0.003831899;-0.000908831
0.004892178;0.022908983;0.000683985;0.010909771;-0.003171543;0.014363935;-0.009056609;0.008083267;0.016644046;0.010697575;0.006902268;0.013026671;-0.003846548;0.00020201
0.002089418;0.00401754;-0.013768047;-0.013165441;-0.002756889;-0.002726368;0.003421378;-0.002057683;-0.007930084;-0.004600615;-0.008562078;-0.006057973;-0.034362934;-0.006079026
-0.006359138;-0.000470834;-0.005096096;-0.006618394;-0.001700362;-0.004926141;-0.01004846;0.00085794;-0.004603865;0.002302963;-0.006765005;0.002312082;0.031638778;-0.010625365
-0.016709461;0.003412586;0.001160497;0.002449755;0.009105431;0.013263412;0.010979493;0.013118836;0.00959291;-0.004611243;0.008522312;-0.004919645;0.003857021;-0.001336122
0.00150187;-0.013377131;-0.017550468;-0.019342066;-0.020013421;-0.02015901;-0.016767116;0.013283054;-0.01586761;-0.018446363;-0.023788281;-0.014611598;-0.016438749;-0.010961899
0.00425634;0.002050081;0.011501054;0.012155044;0.007071753;-0.004033481;0.014220204;0.015578754;0.005351417;0.007037048;0.00547895;0.001764648;-0.010645761;-0.001352656
-0.020902784;-0.02463057;-0.019321973;-0.025014237;-0.014193873;-0.024196745;-0.018583032;-0.026663887;-0.009487521;-0.022130068;-0.011289445;-0.007373577;-0.007004465;-0.016905962
-0.018399741;-0.006924707;-0.001190311;-0.003271703;0.002811746;-0.008534093;-0.006420638;0.007906577;-0.012197243;-0.008727919;-0.012231631;-0.004450326;-0.004226351;-0.008508006
0.017917696;0.007825123;-0.023133562;0.016799935;0.020310714;0.021253538;0.00749729;-0.004534377;0.017673867;0.01608726;0.015241294;0.010941969;0.010532596;0.021971963
-0.006934401;-0.014852906;0.008737944;-0.010574323;-0.007861487;-0.009827965;-0.023699291;-0.005739432;-0.012756232;0;-0.006229954;0;-0.001864414;-0.01462952
0.01094403;0.013051152;0.004340494;0.021098225;0.020061933;0.007447023;0.017986116;0.008428911;0.006554031;0.012856444;0.018475574;0.012858126;0.014818493;0.011909263
0.016588372;-0.006640494;0.003362962;-0.011984231;-0.015592435;-0.003837521;-0.000764202;-0.001343793;0.001036367;0.005520163;-0.01164481;-0.007870643;0.006414753;-0.013925745
0.011193416;0.015599148;0.019002923;0.013547259;0.006350551;0.008620517;0.017994557;-0.017978809;0.009997517;0.031470805;0.015595052;0.006127021;0.019896587;0.005403435
-0.007579057;-0.002702476;-0.004953401;-0.0048776;0.001054519;-0.005077712;0;-0.009457555;0.008272508;-0.010933642;0.002264367;-0.006712384;0.006915856;-0.005722184
-0.012628408;0.004238419;0.013854865;0.004997758;0.00063222;0.013968008;0.019028167;0.000863483;0.03654928;0.012368783;0.006957743;0.00292392;0.00133306;0.013091382
0.010351299;-0.002769947;-0.000466527;-0.002164633;0;-0.00897035;0.010686798;0.011840516;-0.005112123;-0.009055464;0.005648092;0.02308902;-0.007130155;0.005335041
-0.004096083;0.020160179;0.000932859;0.001143041;-0.009950352;-0.002722877;-0.009950361;0.015068398;-0.00801545;-0.013319635;-0.009954254;-0.015236719;-0.006731078;0.000104356
-0.026474174;-0.020204866;-0.03414279;-0.02200569;-0.010050357;-0.008402184;-0.023588946;-0.024667323;-0.016630357;-0.007993354;-0.016016191;-0.006393541;-0.004964962;-0.006278788
0.006946163;-0.006490412;-0.006048162;-0.000676326;-0.000644932;-0.009779127;0.008693254;-0.009344297;0.003428846;-0.014679511;-0.001995182;-0.004089956;0.006090015;0.003876531
-0.00800035;-0.012378802;-0.005840805;0.00558132;0.006003427;0.008700281;-0.00118385;0.001910587;0.005521775;0.007685777;0.001995182;0.010773114;0.014067375;0.003340644
0.024999323;0.006706811;-0.00024416;0.015475976;0.006392585;0.010816714;0.014052938;0.00519212;0.010061369;0.003820871;0.011986938;0.013519579;-0.003331419;0.005923018
-0.015470827;-0.007327134;-0.007351148;-0.006646586;-0.016058582;-0.006669432;-0.013429654;-0.004324892;-0.005566032;-0.022496909;-0.00939908;-0.006018044;-0.011410841;-0.009368175
-0.001447644;-0.009976617;0.001474589;-0.014841284;-0.009542536;-0.004957163;-0.008258349;-0.009581138;-0.007804712;0.011632983;-0.014518363;-0.013310352;-0.007000096;-0.005558265
0.008574801;-0.01304175;-0.010616073;0.001721376;0.005216313;0.005360183;0.007946755;-0.003858283;0.001104372;0.000428266;0.004929805;0.001455363;0.000453126;0.006290051
0.01606872;0.002303489;0.030794173;0.016327845;0.00367842;0.012785635;0.009860826;-0.001582731;0.000702132;0.006402049;-0.004828933;0.002904417;-0.010931651;0.008221943
-0.010577901;0.000474901;-0.000481464;0.004401774;-0.002378637;-0.006999842;0.000185209;0.004565434;-0.001203993;0.005303927;0.009434919;0.001738656;-0.001374817;-0.002802472
-0.003259047;0.008510887;-0.002652226;0.000360906;0.009051829;0.017972739;-0.001358366;0.000525458;0.012272491;0.003168947;0.000599281;0.002890953;0.035146601;-0.00187266
0.00761425;-0.001533588;0.001447576;0.003122497;0.00833247;0.006119738;0.003022859;-0.001752612;-0.001190663;0.006517441;0.01161359;0.011195754;0.010132311;0.003326742
0.004257674;-0.001424981;0.005769271;0.001677434;0.00318645;-0.002323224;0.003198065;0.005771857;-0.007474249;0.010630616;0.007178319;0.011636289;-0.009910906;-0.001558048
-0.001968892;-0.001556638;0.000958242;-0.007389484;-0.013236807;-0.000758184;-0.002951644;-0.007000449;-0.007026771;-0.004155439;-0.01490571;-0.009924908;-0.009116239;-0.006989003
-0.004345217;-0.016418374;-0.002637479;0.000904132;0.003646942;0.007166435;-0.000492805;0.000175643;0.002615716;0.003533247;-0.000298463;-0.001711381;0.016833155;0.009999031
0.00379324;0.004026676;0.014539548;0.00270732;0.00277988;-0.004319703;0.011212334;0.001228376;0.003009663;-0.008961214;0.000795555;0.005125296;0.00438311;0.001449866
-0.004823105;0.002381921;-0.002369061;-0.003309984;-0.006641738;0.006731749;-0.006111368;0.000350745;0.000700946;-0.00398528;-0.00808425;-0.000568182;0.001092755;-0.001864513
-0.011318453;-0.018434064;-0.012891107;-0.025520261;-0.005820864;-0.027522774;-0.0151949;-0.022158134;-0.013605642;-0.006113669;-0.002106627;-0.004271628;-0.029482308;-0.006657665
0.022588621;0.02138962;0.030524102;0.017166677;0.008182668;0.036471325;0.033598644;0.005006197;0.014506097;-0.004025919;0.006306613;-0.000856617;0.004713262;0.007175966
-0.00542215;-0.002637096;-0.006312143;-0.0031049;0.010453386;0.00427823;-0.011500696;0.006222796;0.002995838;0.002968075;0.000897751;-0.003433451;-0.003813757;0.002897343
0.013384076;0.010052902;0.008174821;0.004077031;0.025768662;-0.003534038;0.006674414;0.005831969;-0.001396917;-0.014284477;0.001295243;0.001145832;-0.011529505;0.005153057
0.008130464;0.014056243;0.008108419;-0.03089688;0.002272514;0.000487316;0.029084314;0.037015626;0.009539961;-0.005598615;0.000298661;0.012235207;-0.00638686;-0.016061648
0.004693227;0.032483131;0.099412986;-0.004205241;-0.002893141;0.132177917;-0.00270576;0.005250279;-0.001583728;0.006027984;0.006152674;-0.002548522;0.018590401;-0.005867015
0.018028063;-0.017301903;0.003336812;-0.006372921;-0.017326349;-0.014802362;0.005579862;-0.00185987;-9.90E-05;0.00556504;-0.004958852;-0.019468121;-0.003600341;-0.007170757
-0.015881159;-0.003047659;0.02325449;0.002213058;0.00210345;-0.021317364;0.018512074;0.006578467;-0.010757086;0.003834709;0.00158947;-0.003185177;-0.000450981;-0.000741094
-0.014815078;-0.008342709;-0.002036225;-0.008626764;-0.0088646;0.000139742;0.002756065;-0.010138647;0.003099508;-0.005116148;-0.00348033;-0.00552565;-0.024196593;-0.000423739
-0.027504764;-0.02161309;-0.008597842;-0.00370183;-0.016027697;-0.017835158;-0.017993491;-0.010585792;-0.013366382;-0.013772522;-0.011924607;-0.010554217;-0.016540832;0.007810129
0.029911675;0.001041622;0.00041112;0.008214737;0.00579963;0.002580943;0.01379895;0.017693607;0.019437573;-0.003907973;0.009331328;0.004411182;-0.001410485;0.004615018
-0.001940618;0.005339882;-0.008668743;0.008462387;0.006617614;0.000401967;0.001725941;-0.003209157;0.000496037;0.008016487;0.002194744;0.007017514;-0.011117726;0.00407289
